video_id,contestant,question,options,correct_answer,contestant_answer,category,level,amount,joker_used,is_correct,eliminated
SGWJ-OvQOfE,Contestant_353,Uluabat Gölü nerededir?,"['A) Kocaeli', 'B) Bursa', 'C) Balıkesir', 'D) Isparta']",B,B,Coğrafya,5,20000.0,seyirci,True,False
SGWJ-OvQOfE,Contestant_353,Beste ve güftesi Çeliğe ait olan dinlediğiniz Affedersin adlı şarkıyı seslendiren kimdir?,"['A) Çelik', 'B) Yalın', 'C) Özdemir Erdoğan', 'D) Fatih Erkoç']",D,,Müzik,6,30000.0,yarı_yarıya,False,True
SGWJ-OvQOfE,Contestant_354,Bir koro oluşturup sahne alan kişiler muhtemelen ne yapıyordur?,"['A) Uzun eşek oynuyordur', 'B) Veli toplantısı düzenliyordur', 'C) Müzik eseri seslendiriyordur', 'D) Aerobik egzersizler yapıyordur']",C,C,Genel Kültür,1,2000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Hop kalkmak şeklinde biten deyimin başı nasıldır?,"['A) Pat yatıp', 'B) tık tıklatıp', 'C) Cuk kalkıp', 'D) hop oturup']",D,D,Edebiyat,2,5000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Formula 1'de hangi araçlar yarışır?,"['A) Yük trenleri', 'B) Otomobiller', 'C) Petrol tankerleri', 'D) traktörler']",B,B,Spor,3,7500.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Önemli rollerde oynayan genç erkek oyuncu anlamına gelen ifade hangisidir?,"['A) fön', 'B) yön', 'C) jön', 'D) bön']",C,C,Sanat,4,10000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Hangisi pekmez yapmak anlamına gelir?,"['A) pekmez kurmak', 'B) Pekmez dökmek', 'C) Pekmez kaynatmak', 'D) pekmez açmak']",C,C,Genel Kültür,5,20000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Dinlediğiniz Git Yoluna adlı şarkıyı seslendiren kimdir?,"['A) Demet Akalın', 'B) Hande Yener', 'C) Bülent Ersoy', 'D) Seda Sayan']",D,D,Müzik,6,30000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,İğne Ada Longoz Ormanları Milli Parkı hangi ilin sınırları içerisindedir?,"['A) Kırklareli', 'B) Bolu', 'C) Afyon Karahisar', 'D) Denizli']",A,A,Coğrafya,7,50000.0,yarı_yarıya,True,False
SGWJ-OvQOfE,Contestant_354,Kahvenin anavatanı neresidir?,"[""A) Doğu Afrika'da dağlık bir bölge"", 'B) Güney Amerika ormanları', 'C) Eminönü', 'D) Üsküdar']",A,A,Coğrafya,8,100000.0,telefon,True,False
SGWJ-OvQOfE,Contestant_354,Hangisi tiyatro sinema oyuncusu ve seslendirme sanatçısı Nilgün Kasappaşoğlu'nun Yeşilçam'da seslendirdiği karakterlerden biri değildir?,"['A) Yumurcak', 'B) Sezercik', 'C) Ayşecik', 'D) Ömercik']",C,C,Sanat,9,200000.0,yok,True,False
SGWJ-OvQOfE,Contestant_354,Hangisi yağlı güreşteki oyun türlerinden biridir?,"['A) Deve hörgücü', 'B) Fil hortumu', 'C) Ahtopot vanozu', 'D) Tilki kuyruğu']",D,A,Spor,10,300000.0,yok,False,True
SGWJ-OvQOfE,Contestant_355,"Oh, mis gibi toprak koktu diyenler bunu genellikle hangisi olunca söylerler?","['A) Yağmur yağınca', 'B) Yıldız kayınca', 'C) Meteor düşünce', 'D) ay tutulunca']",A,A,Genel Kültür,1,2000.0,yok,True,False
SGWJ-OvQOfE,Contestant_355,Hangisi bir toplu taşıma aracı değildir?,"['A) dolmuş', 'B) metro', 'C) otobüs', 'D) Ekskavatör']",D,D,Genel Kültür,2,5000.0,yok,True,False
SGWJ-OvQOfE,Contestant_355,Su Topu Atlı Spor'un resmi müsabakalarında oyuncular hangisini takar?,"['A) Abone', 'B) palet', 'C) Şnorkel', 'D) Dalıştü']",A,A,Spor,3,7500.0,yok,True,False
SGWJ-OvQOfE,Contestant_355,Turşuluk sebze veya meyveleri kavanoz veya fıçıya yerleştirmek hangi şekilde ifade edilir?,"['A) Turşu dökmek', 'B) turşu açmak', 'C) turşu kurmak', 'D) Turşu dizmek']",C,C,Genel Kültür,4,10000.0,yok,True,False
SGWJ-OvQOfE,Contestant_355,Şubat 2025'te vefat eden dinlediğiniz Damımıza Karyağdı adlı şarkıyı seslendiren kimdir?,"['A) Ferdi Tayfun', 'B) Kahtalı Mıçe', 'C) Adnan Şenses', 'D) Erkin Koray']",B,B,Müzik,5,20000.0,seyirci,True,False
SGWJ-OvQOfE,Contestant_355,Yüzü batı yönüne dönük olan biri yerini değiştirmeden bütün vücuduyla kendi sağına doğru 270 derecelik dönüş yaptığında yüzü hangi yöne bakar?,"['A) Doğu', 'B) Batı', 'C) Güney', 'D) Kuzey']",C,C,Genel Kültür,6,30000.0,yok,True,False
SGWJ-OvQOfE,Contestant_355,Hangi ülkenin günümüzdeki ulusal bayrağındaki ay yıldızın rengi kırmızıdır?,"['A) Azerbaycan', 'B) Pakistan', 'C) Tunus', 'D) Türkiye']",C,C,Coğrafya,7,50000.0,telefon,True,False
SGWJ-OvQOfE,Contestant_355,Hangisi doğrudur?,"['A) Akdeniz foku ayıillerdendir', 'B) Yulaf baklagillilerdendir', 'C) Dere otu ıspanak gillilerdendir', 'D) Katil balina Yunus gillerdendir']",D,D,Bilim,8,100000.0,yarı_yarıya,True,False
SGWJ-OvQOfE,Contestant_355,Aynı adı taşıyan hangi iki padişah dede torun değildir?,"['A) I. Selim ve II. Selim', 'B) I. Mehmet ve II. Mehmet', 'C) I. Mahmut ve II. Mahmut', 'D) I. Ahmet ve II. Ahmet']",C,C,Tarih,9,200000.0,değiştir,True,False
SGWJ-OvQOfE,Contestant_355,Marmara Adası'a bugün doğan birinin doğduğu il hangisidir?,"['A) Bursa', 'B) Balıkesir', 'C) Çanakkale', 'D) İstanbul']",B,,Coğrafya,10,300000.0,yok,False,True
SGWJ-OvQOfE,Contestant_356,Dikiz aynası genellikle hangisinde bulunur?,"['A) Oturma gruplarında', 'B) taşıtlarda', 'C) Mutfak eşyalarında', 'D) enstrümanlarda']",B,B,Genel Kültür,1,2000.0,yok,True,False
SGWJ-OvQOfE,Contestant_356,Yararı gözetilmeksizin rastgele yenilen şeyler anlamında kullanılan ikilemede aburla birlikte söylenen hangisidir?,"['A) Obur', 'B) Bücüş', 'C) Subuk', 'D) Cubur']",D,D,Edebiyat,2,5000.0,yok,True,False
SGWJ-OvQOfE,Contestant_356,Mor ve mavinin karışımından ortaya çıkan renk hangisidir?,"['A) Lacivert', 'B) Turuncu', 'C) pembe', 'D) beyaz']",A,A,Genel Kültür,3,7500.0,yok,True,False
SGWJ-OvQOfE,Contestant_356,Mümkün mertebe ne anlama gelir?,"['A) olmazsa olmaz', 'B) Ne olur ne olmaz', 'C) olduğu kadar', 'D) olur olmaz']",C,C,Edebiyat,4,10000.0,seyirci,True,False
SGWJ-OvQOfE,Contestant_356,Kendime Yeni Bir Ben Lazım adlı Sertap Erener'den dinlediğiniz şarkıda hangi ifade geçmez?,"['A) Yeni bir duruş, yeni dokunuş', 'B) Yeni bir sevinç, yeni bir övünç', 'C) Yeni bir aşk, yeni bir iş', 'D) Yeni bir haber, yeni bir kader']",B,C,Müzik,5,20000.0,yok,False,True
SGWJ-OvQOfE,Contestant_357,Hangisini çıkarırken genellikle aseton kullanılır?,"['A) Gözlerdeki lensleri', 'B) Tırnaklardaki ojeleri', 'C) Ağızdaki baklayı', 'D) Sosyal medyadaki takipçileri']",B,B,Genel Kültür,1,2000.0,yok,True,False
SGWJ-OvQOfE,Contestant_357,Boğa gibi nasıl kişileri tanımlarken kullanılan bir benzetmedir?,"['A) Çok hasta olan yüzü sararmış', 'B) Çok üzgün bakan morali bozulmuş', 'C) Çok zayıf duran bakışları solgun', 'D) Çok güçlü görünen vücudu gelişmiş']",D,D,Edebiyat,2,5000.0,yok,True,False
SGWJ-OvQOfE,Contestant_357,Sessiz sinema oyunun başında anlatılacak olan hangi yerli filmin adına dair ipucu verilirken parmaklarla genellikle 4 değil 3 sayısı gösterilir?,"['A) Dar alanda kısa paslaşmalar', 'B) Karpuz kabuğundan gemiler yapmak', 'C) Köyden indim şehre', 'D) Selvi boylum al yazmalım']",C,C,Sanat,3,7500.0,yok,True,False
SGWJ-OvQOfE,Contestant_357,Hangisi büyük ünlü uyumuna uyan bir kelime değildir?,"['A) Kim?', 'B) milyoner', 'C) olmak', 'D) İster']",B,B,Edebiyat,4,10000.0,yok,True,False
SGWJ-OvQOfE,Contestant_357,Sözlükte tanımı olan hangi hatta bir renk vardır?,"['A) Safran sarısı', 'B) Kimyon kırmızısı', 'C) Maydanoz mavisi', 'D) Lavanta laciverti']",A,A,Genel Kültür,5,20000.0,seyirci,True,False
SGWJ-OvQOfE,Contestant_357,Bir atomun atom numarası aynı zamanda nesine eşittir?,"['A) Proton sayısı', 'B) Nötron sayısı', 'C) Proton ve nötron sayısı toplamı', 'D) kütle numarası']",A,A,Bilim,6,30000.0,yok,True,False
SGWJ-OvQOfE,Contestant_357,Dinlediğiniz jenerik müziği hangi diziye aittir?,"['A) İkinci Bahar', 'B) 7 Numara', 'C) Yeditepe İstanbul', 'D) Ekmek Teknesi']",C,C,Müzik,7,50000.0,yarı_yarıya,True,False
SGWJ-OvQOfE,Contestant_357,Türkiye'nin Türkiye gibi Latin alfabesi kullanan komşusu hangisidir?,"['A) Yunanistan', 'B) Bulgaristan', 'C) Azerbaycan', 'D) Gürcistan']",C,C,Coğrafya,8,100000.0,telefon,True,False
SGWJ-OvQOfE,Contestant_357,Hangisi bir cüce gezegendir?,"['A) Merkür', 'B) Venüs', 'C) Plüton', 'D) Mars']",C,D,Bilim,9,200000.0,değiştir,False,True
SGWJ-OvQOfE,Contestant_358,Bir işe başlar başlamaz olumsuzluk yaşanması durumunda kullanılan ve dakika 1 şeklinde başlayan sözün devamında hangisi söylenir?,"['A) korner 4', 'B) taç', 'C) ofsayt 2', 'D) gol 1']",D,D,Genel Kültür,1,2000.0,yok,True,False
SGWJ-OvQOfE,Contestant_358,Kuru temizlemeye götürülenler genellikle hangisi olur?,"['A) Elektronik eşyalar', 'B) kıyafetler', 'C) Ağız temizlik ürünleri', 'D) Mutfak araç gereçleri']",B,B,Genel Kültür,2,5000.0,yok,True,False
SGWJ-OvQOfE,Contestant_358,Coğrafya derslerinde hangisinin doğduğu yer ve döküldüğü yer anlatılmaz?,"['A) Akarsu', 'B) Irmak', 'C) Göl', 'D) Nehir']",C,C,Coğrafya,3,7500.0,yok,True,False
SGWJ-OvQOfE,Contestant_358,"Bir sapı var, 100 topu var şeklinde sorulan bilmecenin cevabı için söylenen genellikle hangisi olur?","['A) Üzüm', 'B) futbol topu', 'C) Armut', 'D) Tenis topu']",A,A,Genel Kültür,4,10000.0,yok,True,False
SGWJ-OvQOfE,Contestant_358,Romantizmle eş anlamlı olan hangisidir?,"['A) Atılımcılık', 'B) Bilimcilik', 'C) Yazılımcılık', 'D) Coşumculuk']",D,D,Edebiyat,5,20000.0,seyirci,True,False
SGWJ-OvQOfE,Contestant_358,Doktor Robotnick'in kaçırdığı hayvanları kurtarmak için kaos zümrütlerini bulmak amacıyla koşan ve yüzük toplayan oyun karakteri hangisidir?,"['A) Mario', 'B) Hugo', 'C) Kirpisonik', 'D) Pacman']",C,B,Teknoloji,6,30000.0,yok,False,True
TvFz1BlXHVs,Contestant_359,donarak katı duruma gelmiş su hangi adı alır,"['A) toz', 'B) kum', 'C) pas', 'D) buz']",D,D,Genel Kültür,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_359,Halis Muhlis ne demektir,"['A) tam anlamıyla', 'B) belki', 'C) aşağı yukarı', 'D) bir ihtimal']",A,C,Türkçe,2,5000.0,yok,False,True
TvFz1BlXHVs,Contestant_360,hangi şekilde bahsedilen Muhtemelen yılandır,"['A) Gür yeleli', 'B) Tek toynaklı', 'C) çatal Dilli', 'D) yumuşak patili']",C,C,Genel Kültür,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,beden eğitimi dersleri başlarken yapılan genellikle hangisi olur,"['A) ısınma hareketleri', 'B) hızlı okuma yarışması', 'C) çarpım tablosu ezberleme', 'D) harita çizimi']",A,A,Genel Kültür,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,hangisi somut ad değil soyut addır,"['A) koku', 'B) ses', 'C) Işık', 'D) Aşk']",D,D,Türkçe,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_360,hangisi daha küçük bir sayıdır,"['A) -4', 'B) -3', 'C) -2', 'D) -1']",A,A,Matematik,4,10000.0,seyirci,True,False
TvFz1BlXHVs,Contestant_360,frik vadisinde gezinti yaptıktan sonra Pamukkale traverter görmeye gittik diyen biri hangi ik ile gitmiş demektir,"['A) Nevşehir ve İzmir', 'B) Afyon Karahisar ve Denizli', 'C) Burdur ve Isparta', 'D) Uşak ve Aydın']",B,B,Coğrafya,5,20000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,Himmet Hayret Saffet ve gayret kardeşlerin define arama hikayesinin anlatıldığı 1974 yapımı Yeşilçam filmi hangisidir,"['A) şapşik katrilyon', 'B) Saftirik trilyoner', 'C) şapşal Milyarder', 'D) Salak Milyoner']",D,D,Sanat,6,30000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,1950'lerin napolitan şarkısında dalga geçilen hangisidir,"['A) benito Mussolini', 'B) americo vespuci', 'C) Amerikalı özentisi olmak', 'D) espressoya su katmak']",C,C,Müzik,7,50000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,kayıp süre dolu mu sınır dışı edilme gibi zorunlu hallerde Türkiye'nin yurt dışındaki temsilcilikleri tarafından düzenlenen geçici pasaport hangi adla da Anılır,"['A) beyaz pasaport', 'B) mavi pasaport', 'C) sarı pasaport', 'D) pembe pasaport']",D,D,Genel Kültür,8,100000.0,yarı_yarıya,True,False
TvFz1BlXHVs,Contestant_360,Iğdır'da ulusal Saate göre 20'de Atv'de başlayan Kim Milyoner Olmak İster Çanakkale'de ulusal Saate göre kaçta başlar,"['A) 1845', 'B) 19', 'C) 20', 'D) 2145']",C,C,Coğrafya,9,200000.0,yok,True,False
TvFz1BlXHVs,Contestant_360,hangisi Türkiye'nin cumhuriyet tarihi boyunca resmi olarak savaş ilan ettiği ülkelerden biridir,"['A) olar', 'B) Japonya', 'C) Yunanistan', 'D) Kuzey Kore']",,C,Tarih,10,300000.0,yok,False,True
TvFz1BlXHVs,Contestant_361,Sen giderken ben geliyordum diyen biri hangi anlama gelen bir atasözü kullanmış olur,"['A) sen bu işi benden önce yaptın', 'B) ben bu işi senden önce yaptım', 'C) o bu işi bizden önce yaptı', 'D) Biz o işi ondan önce yaptık']",B,B,Türkçe,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_361,hangisinin sözlük tanımına bakarsanız tayyareci Uçman Uçucu ifadeleriyle karşılaşırsınız,"['A) vman', 'B) makinist', 'C) kamarot', 'D) pilot']",D,D,Genel Kültür,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_361,mecazi olarak kullanıldığında bilgisi eğitimi düşüncesi yüksek düzeyde olan kimse anlamına gelen hangisidir,"['A) karaciğer', 'B) pankreas', 'C) beyin', 'D) mide']",C,C,Türkçe,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_361,saç veya sakalı kesme işi anlamına gelen kelimenin Türk dil kurumuna göre doğru yazılışı hangisidir,"['A) tıraş', 'B) tıraş', 'C) tıj', 'D) Tiraj']",A,B,Türkçe,4,10000.0,yarı_yarıya,False,False
TvFz1BlXHVs,Contestant_361,Yıldırım lakabıyla bilinen Osmanlı padişahı kaçıncı Beyazıt,"['A) 1', 'B) 2', 'C) 3', 'D) 4']",A,A,Tarih,5,20000.0,yok,True,False
TvFz1BlXHVs,Contestant_361,Çarşamba spor ile perşembe spor arasında yapılacak olan bir maçı izlemek için hangi iki ilden birine gitmek gerekir,"['A) Ordu ve Samsun', 'B) Rize ve Trabzon', 'C) Uşak ve Aydın', 'D) Konya ve Karaman']",A,B,Spor,6,30000.0,yok,False,True
TvFz1BlXHVs,Contestant_362,2 3 5 7 11 13 17 19 23 diyen bir öğrenciye öğretmeni Aferin yeterli dediyse öğretmeni öğrenciye hangisini sormuştur,"['A) asal sayıları Say', 'B) Rönesans ressamların Say', 'C) Türkçedeki ünlü harfleri Say', 'D) müzikteki notaları Say']",A,A,Matematik,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_362,görüldü yedim diyen bir genç Muhtemelen hangi durumu anlatmaya çalışmaktadır,"['A) mesaj atmaya çekindiğini', 'B) mesajında yazım hatası yaptığını', 'C) mesajın başkasına iletilmediğini', 'D) mesajına cevap verilmediğini']",D,D,Genel Kültür,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_362,hangisi Ağustos kelimesinin sözlük tanımıdır,"['A) yılın 6 ayı', 'B) yılın 7 ayı', 'C) yılın 8 ayı', 'D) Yılın 9 ayı']",C,C,Genel Kültür,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_362,tarih yazarken gün ay ve yıl bildiren rakamların arasına cümlenin veya küçük harfle yapılan kısaltmaların sonuna konulan noktalama işareti hangisidir,"['A) ünlem', 'B) denden', 'C) nokta', 'D) kesme']",C,C,Türkçe,4,10000.0,yok,True,False
TvFz1BlXHVs,Contestant_362,Zeki Müren'den Dinlediğiniz şarkının adı nedir,"['A) Rüyalarda Buluşuruz', 'B) Gözlerin Doğuyor Gecelerime', 'C) Yıldızların Altında', 'D) Veda Busesi']",B,B,Müzik,5,20000.0,seyirci,True,False
TvFz1BlXHVs,Contestant_362,bendir nasıl bir çalgıdır,"['A) üflemeli', 'B) vurmalı', 'C) yaylı', 'D) telli']",B,B,Müzik,6,30000.0,telefon,True,False
TvFz1BlXHVs,Contestant_362,hangisi Green meridyeninin geçtiği ülkelerden biri değildir,"['A) Mısır', 'B) İspanya', 'C) Cezayir', 'D) Fransa']",A,A,Coğrafya,7,50000.0,yarı_yarıya,True,False
TvFz1BlXHVs,Contestant_362,uzaya kez çı ve uzayda kişi olan gadi padalka hayatının toplamda yaklaşık ne kadarını uzayda geçirmiştir,"['A) 5 ay', 'B) 10 ay', 'C) 1 yıl 9 ay', 'D) 2 yıl 5 ay']",C,D,Bilim,8,100000.0,çift_cevap,True,False
TvFz1BlXHVs,Contestant_362,Çin'de 19586 öldürülmesi için seferberlik düzenlenen dör hayvan hangisidir,"['A) sivrisinek sinek fare Serçe', 'B) çekirge kurbağa yılan karga', 'C) eşek arısı Gelincik Panda leylek', 'D) karınca domuz tavşan güvercin']",A,B,Tarih,9,200000.0,yok,False,True
TvFz1BlXHVs,Contestant_363,müzikteki notaları Say diyen öğretmene öğrenci hangi cevabı verirse sözlüden yüksek not alacaktır,"['A) do re mi fa sol la si', 'B) p r s ş t u ü', 'C) Eylül Ekim Kasım Aralık', 'D) ateş su toprak tahta']",A,A,Müzik,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_363,kaçamayan ve yakalanan biri deyime göre ne yapmıştır,"['A) düğmeyi komşuda bulmuştur', 'B) papyonu dosttan görmüştür', 'C) kravatı yabancıdan almıştır', 'D) Yakayı ele vermiştir']",D,D,Türkçe,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_363,en sevdiği şarkıcıları sayarken Sansar Salvo Killa Hakan ve norm der diyen biri hangi müzik türüne ilgi duyduğunu belli etmiş olur,"['A) Rap', 'B) Fado', 'C) yodel', 'D) kanto']",A,A,Müzik,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_363,müziğini Dinlediğiniz çocuk şarkısının sözlerinde genç kalmak için hangisi tavsiye edilir,"['A) Spor yapmak', 'B) Sağlıklı beslenmek', 'C) estetik operasyon geçirmek', 'D) neşeli olmak']",D,D,Müzik,4,10000.0,seyirci,True,False
TvFz1BlXHVs,Contestant_363,odun pazarı evlerinde bir gezintinin ardından Sazova parkına gidiyorsanız hangi ildesin ZD,"['A) Kocaeli', 'B) Denizli', 'C) Eskişehir', 'D) Los Angeles']",C,C,Coğrafya,5,20000.0,yarı_yarıya,True,False
TvFz1BlXHVs,Contestant_363,Restoran menülerinde de yer alan hangi adı bir peynir çeşidi vardır,"['A) orata', 'B) burrata', 'C) nerete', 'D) şata']",B,B,Genel Kültür,6,30000.0,telefon,False,True
TvFz1BlXHVs,Contestant_364,üniversite giriş sınavlarının kitapçıklarında yazan ve bu kitapçık yer alan her sorunun şeklinde başlayan uyarının Devamı nasıldır,"['A) kendine has bir zorluğu vardır', 'B) sadece bir doğru cevabı vardır', 'C) çeldirici bir şıkkı vardır', 'D) birden çok doğru cevabı vardır']",B,B,Genel Kültür,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_364,akşam 5.30'a buluşma yerindeyim diyen biri hangi saatte buluşma yerinde olacağını söylemiş olur,"['A) 1500', 'B) 1615', 'C) 1730', 'D) 1845']",C,C,Genel Kültür,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_364,çekici hareketleri olan anlamına gelen ikilemede alımlı dendikten sonra hangisi söylenir,"['A) voleli', 'B) plasil', 'C) verkaç', 'D) Çalımlı']",D,D,Türkçe,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_364,diyen biri hangi dilde birden 3'e kadar saymış olur,"['A) İngilizce', 'B) Arapça', 'C) Almanca', 'D) Japonca']",C,C,Genel Kültür,4,10000.0,yok,True,False
TvFz1BlXHVs,Contestant_364,Dinlediğiniz buselik makamına adlı şarkıyı hangi grup seslendirmektedir,"['A) Kurtalan Expres', 'B) MFÖ', 'C) Mavi Işıklar', 'D) ersem ve Dadaşlar']",B,B,Müzik,5,20000.0,seyirci,True,False
TvFz1BlXHVs,Contestant_364,hangisi Türkiye'nin yüz ölçümü en büyük ilindedir,"['A) çatal öğük', 'B) Göbeklitepe', 'C) Dolmabahçe Sarayı', ""D) Türkiye'nin yüzölçümü en büyük ili Konya""]",A,A,Coğrafya,6,30000.0,yarı_yarıya,True,False
TvFz1BlXHVs,Contestant_364,Morgan firan ve Brad Pitt'in bir seri katil yakalamaya çalışan iki dedektifi canlandırdığı seven adlı filmin yönetmeni kimdir,"['A) David fincher', 'B) Christopher Nolan', 'C) ridley Scott', 'D) Tim Burton']",A,A,Sanat,7,50000.0,telefon,True,False
TvFz1BlXHVs,Contestant_364,Neil Armstrong aya ayak bastığında ABD Başkanı kimdi,"['A) John F Kennedy', 'B) Richard Nixon', 'C) lyndon b Johnson', 'D) Ronald Reagan']",B,D,Tarih,8,100000.0,"yarı_yarıya, çift_cevap",True,False
TvFz1BlXHVs,Contestant_364,1959'dan günümüze kadarki Süper Lig tarihinde aynı takımda tek seferde en uzun süre görev yapan teknik direktör kimdir,"['A) Mustafa Denizli', 'B) krop da', 'C) Fatih Terim', 'D) Gordon M']",D,,Spor,9,200000.0,yok,False,False
TvFz1BlXHVs,Contestant_365,hangisi ayağın bir bölümüdür,"['A) kulunç', 'B) avurt', 'C) topuk', 'D) avuç']",C,C,Genel Kültür,1,1000.0,yok,True,False
TvFz1BlXHVs,Contestant_365,haftanın Cumartesi ve Pazar dışında kalan günleri hangisinin tanımıdır,"['A) hafta içi', 'B) hafta dışı', 'C) hafta başı', 'D) hafta sonu']",A,A,Genel Kültür,2,5000.0,yok,True,False
TvFz1BlXHVs,Contestant_365,hangi hatta bir çokgen yoktur,"['A) beşgen', 'B) dörtgen', 'C) üçgen', 'D) ikigen']",D,D,Matematik,3,7500.0,yok,True,False
TvFz1BlXHVs,Contestant_365,sebze ve meyvelerin yetiştirildiği ve hava şartlarına karşı korunduğu cam ve naylonla kaplı yere verilen ad hangisidir,"['A) Hara', 'B) Sera', 'C) Ağıl', 'D) garaj']",B,B,Genel Kültür,4,10000.0,yok,True,False
TvFz1BlXHVs,Contestant_365,Dinlediğiniz Nothing el Matters adlı şarkıyı hangi grup seslendirmektedir,"['A) Pink Floyd', 'B) The Rolling Stones', 'C) Metalica', 'D) k']",C,C,Müzik,5,20000.0,seyirci,True,False
TvFz1BlXHVs,Contestant_365,Kızılırmak bafr ovasından geçtikten sonra nereye dökülür,"['A) Ege Denizi', 'B) Marmara Denizi', 'C) Akdeniz', 'D) Karadeniz']",D,D,Coğrafya,6,30000.0,yarı_yarıya,True,False
TvFz1BlXHVs,Contestant_365,hangisi Halit Ziya Uşaklı gilin bir romanı değildir,"['A) Bugünün Saraylısı', 'B) Aşkı Memnu', 'C) Kırık Hayatlar', 'D) mayi ve Siyah']",A,C,Edebiyat,7,50000.0,telefon,False,True
tYhgfe9bmAw,Contestant_366,Özellikle Uçaklarda ve şehirlerarası otobüslerde yolcuların hemen önlerinde oturan yolcuya dair şikayeti genellikle hangisi olur?,"['A) kısa boylu olması', 'B) protesta kullanması', 'C) bagajını evde unutması', 'D) koltuğunu yatırması']",D,D,Genel Kültür,1,2000.0,yok,True,False
tYhgfe9bmAw,Contestant_366,Bir şeyi oluşturan temel çatı onun nesidir?,"['A) iskeleti', 'B) fıtığı', 'C) tartarı', 'D) apandisti']",A,A,Genel Kültür,2,5000.0,yok,True,False
tYhgfe9bmAw,Contestant_366,Eylül kelimesinin tanımında hangi ifade geçer?,"['A) yılın 3 ayı', 'B) yılın 5 ayı', 'C) yılın 7 ayı', 'D) Yılın 9 ayı']",D,D,Genel Kültür,3,7500.0,yok,True,False
tYhgfe9bmAw,Contestant_366,Hangisinin finalinde karşılaşan iki tenisçinin maçını yerinde seyreden biri New York'ta?,"['A) Wimbledon', 'B) Avustralya açık', 'C) Roland garos', 'D) Amerika açık']",D,D,Spor,4,10000.0,seyirci,True,False
tYhgfe9bmAw,Contestant_366,Dinlediğiniz Sus Duymasın adlı şarkıyı kim seslendirmektedir?,"['A) Nilifer', 'B) Nalan', 'C) Hümeyra', 'D) Reyhan Karaca']",C,C,Müzik,5,20000.0,yarı_yarıya,True,False
tYhgfe9bmAw,Contestant_366,Hangisinin kalıntıları İzmir'de bulunan bir antik kenttir?,"['A) Pergamon', 'B) Aspendos', 'C) Hattuşa', 'D) Asos']",A,A,Tarih,6,30000.0,telefon,True,False
tYhgfe9bmAw,Contestant_366,Hangi filmde 2009'da en iyi yönetmen Oscar'ını kazanmıştır?,"['A) Birdman', 'B) Slumdog Milyoner', 'C) Roma', 'D) La La Land']",B,,Sanat,7,50000.0,yok,False,True
tYhgfe9bmAw,Contestant_367,Çok soğuk bir etki uyandıran kişiler için kullanılan deyim hangisidir?,"['A) fırın gibi', 'B) Buzdolabı gibi', 'C) tost makinesi gibi', 'D) çaydanlık gibi']",B,B,Edebiyat,1,2000.0,yok,True,False
tYhgfe9bmAw,Contestant_367,Genellikle karın kaslarının güçlendirilmesi için yapılan hareketine ne ad verilir?,"['A) teleskop', 'B) roket', 'C) uydu', 'D) mekik']",D,D,Spor,2,5000.0,yok,True,False
tYhgfe9bmAw,Contestant_367,Şefkat ne demektir?,"['A) bilgicilik', 'B) kızgınlık', 'C) sevecenlik', 'D) kıskançlık']",C,C,Genel Kültür,3,7500.0,yok,True,False
tYhgfe9bmAw,Contestant_367,Hangisi buğdaygillerden unlu tane veren bir bitkiye ve bu bitkinin esmer ve uzun tanesine verilen addır?,"['A) Çavdar', 'B) fasulye', 'C) mercimek', 'D) bakla']",A,A,Bilim,4,10000.0,seyirci,True,False
tYhgfe9bmAw,Contestant_367,Rin Tin Tin adlı ünlü çizgi film karakteri hayvanlar aleminin hangi sınıfındadır?,"['A) balıklar', 'B) sürüngenler', 'C) Kuşlar', 'D) memeliler']",D,D,Genel Kültür,5,20000.0,telefon,True,False
